45	received	KRXO	v	n
151	had	Kriege	v	n
698	belonged	Krishna	v	n
246	treats	Krispie	v	n
340	develops	Kristeva	v	n
76	agreed	Kristin	v	n
132	began	Kristina	v	n
996	et	Kroon	v	n
53	reports	Krueger	v	n
239	should	Krupp	v	n
75	were	Krutch	v	n
196	et	Kryukov	v	n
242	belonging	kraal	v	n
100	would	Krafft	v	n
92	concludes	Kraft	v	n
387	et	Krajcik	v	n
61	may	Krapp	v	n
123	were	Krechting	v	n
152	has	Kreis	v	n
116	had	Kriel	v	n
248	et	Krill	v	n
49	adds	Kripke	v	n
160	expresses	Krishna	v	n
117	did	Krishnan	v	n
135	was	Krishnavarma	v	n
132	is	Krissy	v	n
722	kept	Kristin	v	n
85	shook	Kristina	v	n
66	took	Kristol	v	n
51	has	Kroon	v	n
118	felt	Krueger	v	n
232	received	Kruger	v	n
48	is	Krygier	v	n
180	v	Kraft	v	n
143	was	Kragen	v	n
745	attempted	Kramer	v	n
52	continued	Krapf	v	n
155	arrived	Krause	v	n
41	withdrew	Kravis	v	n
74	was	Krawitz	v	n
93	means	Kripke	v	n
863	broke	Krishna	v	n
141	began	Krista	v	n
55	describes	Kristeller	v	n
1267	explores	Kristeva	v	n
49	noted	Kristof	v	n
97	was	Kristoff	v	n
65	concluded	Kristol	v	n
105	will	Kroger	v	n
2201	is	Kronos	v	n
93	had	Krook	v	n
242	goes	Krsna	v	n
87	was	Krupinski	v	n
192	made	Krushchev	v	n
44	refers	Krutch	v	n
75	is	Krylon	v	n
149	named	kraal	v	n
122	might	krill	v	n
145	observed	Kraft	v	n
77	became	Kramaf	v	n
62	is	Kranj	v	n
50	are	Krasner	v	n
110	could	Krassin	v	n
61	referred	Kraus	v	n
58	was	Krayer	v	n
46	feels	Krebs	v	n
80	want	Kremlin	v	n
41	seems	Kretschmer	v	n
59	used	Kripalani	v	n
218	pointed	Kristen	v	n
616	was	Kristeva	v	n
417	et	Krizek	v	n
495	is	Kroetsch	v	n
58	operates	Kroger	v	n
724	asserted	Kropotkin	v	n
81	is	Krttika	v	n
205	believed	Kruger	v	n
94	said	Krupa	v	n
169	is	kratos	v	n
53	emphasizes	Kracauer	v	n
53	is	Kralove	v	n
58	became	Krasin	v	n
97	has	Kratzer	v	n
98	discusses	Krauss	v	n
61	noted	Krauthammer	v	n
68	et	Kreissl	v	n
180	was	Kriol	v	n
207	showed	Kripke	v	n
405	are	Kristeva	v	n
45	played	Kristofferson	v	n
193	published	Kroeber	v	n
57	septuagesimum	Krohn	v	n
157	said	Kronecker	v	n
415	became	Kropotkin	v	n
48	forced	Kruger	v	n
63	asserts	Krugman	v	n
44	contained	kraal	v	n
64	will	Krapp	v	n
168	bicarbonate	Krebs	v	n
255	chimes	Kremlin	v	n
100	would	Krenek	v	n
71	et	Kretchmar	v	n
109	believes	Kretschmer	v	n
126	et	Krige	v	n
127	would	Kripalani	v	n
181	drew	Krishna	v	n
71	was	Krishnanagar	v	n
265	decided	Kristen	v	n
92	stood	Kristi	v	n
661	said	Krogh	v	n
57	der	Krone	v	n
42	considered	Krueger	v	n
207	lives	Kruger	v	n
146	did	Kracauer	v	n
79	gave	Kraemer	v	n
44	suffered	Kramer	v	n
123	notes	Kripke	v	n
8232	dwells	Krishna	v	n
521	said	Krock	v	n
68	discusses	Kroeber	v	n
189	agrees	Krsna	v	n
122	found	Krug	v	n
290	had	Krusenstern	v	n
57	stated	Krushchev	v	n
132	argues	Krutch	v	n
916	et	Krystal	v	n
68	went	kraal	v	n
103	regarded	Kraepelin	v	n
61	et	Krasnoff	v	n
55	kept	Krause	v	n
109	noted	Krebs	v	n
440	is	Krehbiel	v	n
213	claimed	Krishna	v	n
68	writes	Krishnamurti	v	n
62	found	Kristensen	v	n
806	defines	Kristeva	v	n
58	explained	Kristy	v	n
65	were	Krock	v	n
43	placed	Kroeber	v	n
577	has	Kronos	v	n
44	must	Krueger	v	n
62	called	Kruif	v	n
89	is	Kruitzner	v	n
576	was	Krull	v	n
58	makes	Krupp	v	n
49	burned	kraals	v	n
243	is	kryptonite	v	n
305	im	Kraft	v	n
59	becomes	Kramer	v	n
66	speaks	Krapp	v	n
79	regarded	Kraus	v	n
44	adds	Krause	v	n
207	und	Kraut	v	n
104	sees	Krieger	v	n
302	chanting	Krishna	v	n
66	gave	Kroc	v	n
107	have	Kroll	v	n
107	et	Krotov	v	n
93	was	Kruchenykh	v	n
56	informed	Krueger	v	n
51	believes	Kruger	v	n
80	made	Krutch	v	n
50	said	Kracauer	v	n
95	pointed	Kraft	v	n
276	recalled	Kramer	v	n
43	regards	Kraus	v	n
995	was	Kravchenko	v	n
50	put	Kravchuk	v	n
401	et	Krawczyk	v	n
84	had	Kreider	v	n
743	has	Kreisler	v	n
133	is	Kremlinology	v	n
204	would	Kriemhild	v	n
76	took	Kriiger	v	n
165	arrives	Krishna	v	n
93	replied	Kroeber	v	n
193	would	Kroll	v	n
137	has	Kronig	v	n
258	argues	Kropotkin	v	n
322	died	Kruger	v	n
92	has	Krupa	v	n
120	are	kreutzers	v	n
55	held	kris	v	n
180	had	krona	v	n
108	would	kroner	v	n
190	called	Kracauer	v	n
44	used	Kraemer	v	n
44	looked	Kraepelin	v	n
60	became	Krafft	v	n
254	makes	Kraft	v	n
44	will	Krassin	v	n
78	considers	Krause	v	n
63	describes	Krebs	v	n
60	was	Kreibich	v	n
49	should	Kreis	v	n
60	were	Krenek	v	n
103	made	Kretschmer	v	n
61	went	Krishni	v	n
100	had	Krisna	v	n
52	gave	Kristeva	v	n
55	was	Kristiansund	v	n
298	et	Kristjansson	v	n
159	argues	Kronman	v	n
47	was	Kroonstadt	v	n
128	sees	Krsna	v	n
500	was	Kruif	v	n
278	have	Krupps	v	n
364	said	Krystyna	v	n
926	explains	Kracauer	v	n
117	believes	Kraft	v	n
163	was	Krajewski	v	n
282	had	Kral	v	n
110	went	Krantz	v	n
150	is	Krasinski	v	n
216	used	Kraus	v	n
92	writes	Krauthammer	v	n
98	und	Krefeld	v	n
437	had	Kriemhild	v	n
88	exhorted	Krishna	v	n
330	made	Krishnan	v	n
146	arrived	Krsna	v	n
70	remained	Krupp	v	n
100	occupied	kraal	v	n
139	are	krater	v	n
1037	could	Kramer	v	n
48	became	Krapf	v	n
81	seems	Krapp	v	n
49	uses	Krashen	v	n
82	concludes	Krasner	v	n
64	showed	Krause	v	n
672	was	Kraut	v	n
63	started	Krauts	v	n
50	remain	Kremlin	v	n
120	had	Kreutzenstern	v	n
262	puts	Kripke	v	n
1038	feels	Krishna	v	n
445	looked	Krista	v	n
509	pushed	Kruger	v	n
112	continued	Krupp	v	n
91	will	kris	v	n
58	Lehrgebdude	kritisches	v	n
198	had	krone	v	n
360	were	kronor	v	n
63	seems	Kraemer	v	n
74	had	Kraiss	v	n
101	started	Kraus	v	n
66	refuses	Kremlin	v	n
89	writing	Krentz	v	n
227	gegen	Krieg	v	n
52	observed	Kripalani	v	n
135	meets	Krishna	v	n
55	told	Krishnan	v	n
738	has	Kristen	v	n
90	shook	Kristi	v	n
1267	could	Kristin	v	n
1105	had	Krivitsky	v	n
139	commented	Krock	v	n
121	recognized	Kroeber	v	n
101	began	Kroger	v	n
240	was	Krona	v	n
44	moved	Kropotkin	v	n
98	takes	Kruger	v	n
53	is	Krupnick	v	n
57	were	krout	v	n
87	is	KRM	v	n
147	et	Kraay	v	n
97	tells	Kraft	v	n
87	examines	Kramer	v	n
47	came	Krasner	v	n
81	played	Krauss	v	n
64	describes	Kremer	v	n
69	is	Kremnitz	v	n
187	had	Krenn	v	n
74	tried	Krenz	v	n
53	thinks	Kretschmer	v	n
46	are	Kreuger	v	n
227	offers	Kripke	v	n
1229	was	Kristol	v	n
75	wrote	Krochmal	v	n
116	assures	Krsna	v	n
254	objected	Kruger	v	n
222	said	Kraemer	v	n
44	remarked	Kraft	v	n
154	et	Krahmer	v	n
66	drove	Krajiek	v	n
47	would	Kraken	v	n
46	phased	Krasnoyarsk	v	n
386	et	Kratzer	v	n
503	began	Kraus	v	n
267	have	Krause	v	n
181	did	Kreisler	v	n
1436	had	Kreuger	v	n
326	says	Krieger	v	n
56	launched	Krim	v	n
55	serves	Krishna	v	n
102	can	Krishnamurti	v	n
63	were	Krispies	v	n
76	notes	Kroll	v	n
58	called	Kronenberger	v	n
280	spoke	Krsna	v	n
80	laid	Kruger	v	n
182	announced	Krupp	v	n
50	can	kraut	v	n
2297	was	Krakatau	v	n
465	has	Krantz	v	n
68	noted	Krapf	v	n
190	calls	Krashen	v	n
86	is	Kreidekreis	v	n
57	tried	Kreisky	v	n
503	held	Krishna	v	n
523	is	Krishnamurthy	v	n
70	walked	Kristi	v	n
62	left	Kristine	v	n
130	hired	Kroc	v	n
112	would	Kronecker	v	n
152	devouring	Kronos	v	n
55	resides	Krsna	v	n
449	joined	Kruger	v	n
51	make	kreutzers	v	n
59	were	KRL	v	n
48	compares	Kracauer	v	n
256	et	Krahl	v	n
301	ia	Kramer	v	n
166	says	Krapf	v	n
86	became	Krasner	v	n
67	announced	Kraus	v	n
4951	decided	Krause	v	n
322	is	Krauthammer	v	n
195	could	Kreisler	v	n
197	has	Krell	v	n
139	is	Kreml	v	n
74	made	Krishnamachari	v	n
95	did	Kristian	v	n
183	were	Kristy	v	n
72	et	Kritzman	v	n
44	explained	Kroc	v	n
199	have	Kroeber	v	n
418	said	Kroger	v	n
233	was	Kronberg	v	n
122	makes	Kruger	v	n
83	might	Krupp	v	n
68	would	Krzyzewski	v	n
50	can	krater	v	n
2219	are	krill	v	n
66	is	Krakowiak	v	n
379	got	Kramer	v	n
70	will	Krantz	v	n
249	nov	Krasnaya	v	n
349	v	Krause	v	n
212	et	Krausman	v	n
166	has	Krech	v	n
71	were	Krell	v	n
288	believe	Kremlin	v	n
140	states	Krieger	v	n
69	did	Kriegsmarine	v	n
120	announced	Kris	v	n
947	makes	Krishna	v	n
116	has	Krishnaswami	v	n
60	threw	Kristen	v	n
131	was	Kristo	v	n
60	agreed	Kropotkin	v	n
63	delivered	Kruger	v	n
410	et	Krulich	v	n
61	puts	Krutch	v	n
135	made	Krylenko	v	n
76	has	Kra	v	n
57	put	Kraepelin	v	n
210	et	Kralj	v	n
43	shifted	Kramer	v	n
84	was	Krasnoi	v	n
179	played	Kraus	v	n
118	imposed	Kremlin	v	n
90	did	Krenz	v	n
94	is	Kreosotum	v	n
65	wrote	Krestinsky	v	n
48	exclaimed	Krishna	v	n
83	did	Krishnamachari	v	n
187	sighed	Kristen	v	n
1505	examines	Kristeva	v	n
46	put	Kristi	v	n
58	agreed	Krsna	v	n
106	promised	Kruger	v	n
120	refers	Krugman	v	n
59	could	Krull	v	n
80	is	Krummel	v	n
121	were	krad	v	n
93	accepted	Kraft	v	n
740	accused	Kramer	v	n
97	feel	Kremlin	v	n
86	went	Kriemhild	v	n
138	wrote	Kripalani	v	n
198	can	Kripke	v	n
318	abandoned	Krishna	v	n
53	gave	Krishnan	v	n
154	smiled	Kristina	v	n
71	realized	Kroc	v	n
379	reported	Krock	v	n
203	has	Krook	v	n
116	spent	Kropotkin	v	n
84	is	Krt	v	n
699	should	Kruger	v	n
141	pointed	Krugman	v	n
119	et	Krumme	v	n
48	purchased	Krupp	v	n
51	points	Kraditor	v	n
439	found	Kraepelin	v	n
154	confirmed	Kramer	v	n
57	fought	Kraus	v	n
66	stated	Krebs	v	n
65	suspected	Kremlin	v	n
206	und	Kriegsgefangene	v	n
57	takes	Kriemhild	v	n
88	writes	Kripalani	v	n
771	knew	Kris	v	n
180	suggested	Krishna	v	n
55	has	Kristal	v	n
80	came	Kristian	v	n
42	sang	Kristofferson	v	n
99	gave	Kristy	v	n
53	must	Kropotkin	v	n
48	put	Krug	v	n
134	finds	Kruger	v	n
85	et	Kruhlak	v	n
68	went	Krushchev	v	n
65	seems	Krutch	v	n
48	can	kraft	v	n
85	meaning	kratos	v	n
100	created	Kramer	v	n
278	was	Krane	v	n
67	does	Krantz	v	n
143	wrote	Krapf	v	n
40	discusses	Krasner	v	n
59	led	Kraus	v	n
52	recorded	Kreisler	v	n
48	asked	Kremer	v	n
98	was	Kremers	v	n
242	sees	Kremlin	v	n
113	went	Kress	v	n
59	und	Kriegsende	v	n
2782	concedes	Kripke	v	n
971	felt	Krishna	v	n
222	came	Krista	v	n
88	is	Kronus	v	n
98	expresses	Krsna	v	n
200	ordered	Krueger	v	n
776	is	Krutch	v	n
96	consisted	kraal	v	n
72	heaves	kraken	v	n
63	is	KRUEGER	v	n
65	finds	Kraft	v	n
49	lies	Krakatau	v	n
59	established	Kramer	v	n
97	made	Krasner	v	n
315	holds	Kraus	v	n
50	mentions	Krauss	v	n
52	became	Krauth	v	n
238	has	Kreisel	v	n
222	Is	Kremlin	v	n
208	calling	Krishna	v	n
63	is	Krisp	v	n
69	liked	Kristen	v	n
60	does	Kristina	v	n
45	cited	Kroeber	v	n
212	states	Krueger	v	n
128	sailed	Kruger	v	n
318	had	Krull	v	n
51	could	Kr	v	n
110	has	Kraeling	v	n
328	was	Kraig	v	n
169	cites	Kramer	v	n
116	is	Krane	v	n
241	thought	Kraus	v	n
317	writes	Krauss	v	n
97	saw	Krebs	v	n
2447	began	Kremer	v	n
42	comes	Kremlin	v	n
100	und	Kreuzablass	v	n
110	wrote	Kreymborg	v	n
1472	appears	Krishna	v	n
109	replied	Krista	v	n
133	et	Kristol	v	n
65	found	Kronig	v	n
104	went	Krug	v	n
420	felt	Kruger	v	n
52	fuse	Krupp	v	n
59	isotopes	krypton	v	n
166	et	Kraakman	v	n
54	considers	Kraepelin	v	n
47	maintained	Kramer	v	n
46	heard	Krapf	v	n
1219	said	Kraus	v	n
144	following	Kremlin	v	n
793	et	Kriedte	v	n
184	fulfilled	Krishna	v	n
50	wrote	Krishnan	v	n
674	came	Kristen	v	n
131	brings	Kristeva	v	n
70	went	Kristian	v	n
277	et	Krivanek	v	n
50	describes	Kronman	v	n
143	had	Kronstadters	v	n
69	et	Krooth	v	n
96	joined	Kropotkin	v	n
48	issued	Krueger	v	n
241	received	Krupp	v	n
100	was	Kruskal	v	n
59	devoted	Krutch	v	n
52	lies	Krabla	v	n
49	waren	Kraft	v	n
592	were	Krakow	v	n
651	went	Kramer	v	n
1186	und	Kraus	v	n
63	should	Krauss	v	n
150	et	Kreier	v	n
1637	is	Kreisler	v	n
995	began	Kremlin	v	n
134	developed	Kretschmer	v	n
595	would	Kripke	v	n
45	died	Krishan	v	n
73	announced	Kristen	v	n
84	mentions	Kristeva	v	n
69	were	Krivitsky	v	n
403	et	Kriz	v	n
73	was	Kroch	v	n
53	began	Krock	v	n
173	et	Kroncke	v	n
151	has	Krupskaya	v	n
105	must	kraals	v	n
62	slunk	Krajiek	v	n
487	stared	Kramer	v	n
45	put	Krasner	v	n
78	reports	Kraus	v	n
52	began	Kreisler	v	n
45	suggests	Krell	v	n
118	provided	Kremlin	v	n
131	is	Krespel	v	n
64	speaks	Kretschmer	v	n
65	became	Kriemhild	v	n
119	was	Krinsky	v	n
388	saw	Kris	v	n
519	nodded	Kristin	v	n
69	said	Kronenberger	v	n
125	desired	Krsna	v	n
221	drew	Kruger	v	n
865	is	Krull	v	n
124	describes	Kraft	v	n
76	is	Krampus	v	n
60	refers	Krauss	v	n
88	perceived	Kremlin	v	n
675	leaned	Kris	v	n
291	accompanied	Krishna	v	n
85	has	Krishnamoorthy	v	n
485	can	Kristina	v	n
650	has	Kroger	v	n
50	estimated	Krogh	v	n
447	protested	Kruger	v	n
57	was	Kraeling	v	n
49	were	Krahn	v	n
186	et	Kramar	v	n
96	read	Kramer	v	n
44	writes	Krantz	v	n
51	reports	Krauss	v	n
396	breaks	Krishna	v	n
239	agreed	Kristen	v	n
106	returns	Kristeva	v	n
589	turned	Kristin	v	n
80	saw	Kristol	v	n
59	thinks	Krsna	v	n
315	closed	Kruger	v	n
76	arrived	Krymov	v	n
108	notes	Kraft	v	n
41	took	Krakow	v	n
71	studied	Kraus	v	n
57	shows	Krause	v	n
58	seems	Krauss	v	n
52	became	Kremer	v	n
146	appointed	Kremlin	v	n
60	has	Krevelen	v	n
444	was	Kreymborg	v	n
60	und	Kriegsgefangenen	v	n
153	sees	Kripke	v	n
67	held	Kristina	v	n
67	is	Kroeker	v	n
116	found	Krohn	v	n
212	was	Kropf	v	n
64	belongs	Krsna	v	n
70	find	Krueger	v	n
256	wrote	Kruger	v	n
141	came	Krupp	v	n
149	took	Krupskaya	v	n
146	et	Kryder	v	n
591	had	Krylenko	v	n
958	is	kraut	v	n
481	was	krypton	v	n
437	et	Kraak	v	n
546	die	Kraft	v	n
132	had	Kragen	v	n
206	added	Kramer	v	n
88	worked	Kraus	v	n
42	kept	Kremer	v	n
86	managed	Kremlin	v	n
69	would	Kresge	v	n
232	und	Kriminalanthropologie	v	n
505	must	Kris	v	n
118	decided	Kristi	v	n
95	grabbed	Kristin	v	n
132	knew	Kristy	v	n
110	described	Krock	v	n
862	wrote	Kroeber	v	n
328	et	Kroeger	v	n
72	is	Kronenberger	v	n
265	could	Kropotkin	v	n
78	can	Krug	v	n
438	congratulating	Kruger	v	n
89	could	Krupskaya	v	n
403	have	krauts	v	n
63	states	Kraemer	v	n
4892	brought	Kraft	v	n
52	fell	Krakow	v	n
80	tries	Kramer	v	n
82	speaks	Kraus	v	n
99	told	Krauss	v	n
101	et	Kreiter	v	n
75	found	Kremer	v	n
105	is	Kretske	v	n
58	wrote	Kreutzer	v	n
123	ran	Kris	v	n
195	concluded	Krishna	v	n
769	explains	Kristeva	v	n
54	showed	Kristina	v	n
76	alter	Kritik	v	n
77	concluded	Krock	v	n
58	have	Kroomen	v	n
85	decided	Kropotkin	v	n
121	believed	Krueger	v	n
224	was	Kruglov	v	n
244	said	Krushchev	v	n
145	was	Kruszewski	v	n
49	painted	krater	v	n
160	have	kraters	v	n
79	should	kraut	v	n
283	are	kroner	v	n
164	was	Krait	v	n
291	arrived	Kramer	v	n
57	realized	Kraus	v	n
448	did	Krause	v	n
326	is	Krebiozen	v	n
47	held	Krebs	v	n
1167	does	Kremlin	v	n
124	et	Kreplin	v	n
57	has	Krinsky	v	n
130	grabbed	Kris	v	n
521	could	Krista	v	n
46	seem	Kristeva	v	n
301	stared	Kristin	v	n
94	came	Kroc	v	n
57	left	Kroeber	v	n
1061	has	Kropotkin	v	n
313	saw	Krsna	v	n
214	arrived	Krueger	v	n
87	waited	Kruger	v	n
49	sent	Krushchev	v	n
86	asserts	Kracauer	v	n
147	has	Krader	v	n
59	believes	Kraemer	v	n
360	tritt	Kraft	v	n
316	was	Krall	v	n
84	has	Kramarae	v	n
69	agrees	Kramer	v	n
72	has	Krasin	v	n
62	used	Krasner	v	n
70	has	Kraynak	v	n
229	et	Kreis	v	n
71	springing	Kremlin	v	n
75	was	Krenkel	v	n
100	als	Krieg	v	n
121	advanced	Krishna	v	n
91	went	Kristol	v	n
50	rolled	Kristy	v	n
60	wrote	Krizhanich	v	n
910	was	Krohn	v	n
140	sought	Kropotkin	v	n
64	leads	Krsna	v	n
86	entered	Kruger	v	n
168	writes	Krupskaya	v	n
60	came	Krystal	v	n
411	excimer	KrF	v	n
212	would	Kracauer	v	n
61	went	Kraemer	v	n
281	agreed	Kramer	v	n
110	und	Kranz	v	n
94	tried	Krause	v	n
77	described	Krauss	v	n
300	et	Krautter	v	n
414	went	Krebs	v	n
131	was	Kreisleiter	v	n
130	has	Krick	v	n
111	gave	Kripke	v	n
412	directed	Krishna	v	n
76	had	Krishnu	v	n
1507	said	Krista	v	n
70	used	Kristin	v	n
94	puts	Kristol	v	n
107	der	Kritik	v	n
205	had	Krokowski	v	n
57	answered	Krsna	v	n
47	emphasized	Krueger	v	n
1345	had	Krug	v	n
105	proclaimed	Kruger	v	n
180	describes	Krugman	v	n
44	grew	Krupp	v	n
53	declared	Krutch	v	n
52	deserted	kraals	v	n
64	estimates	kriging	v	n
158	claimed	Kramer	v	n
2279	has	Krause	v	n
376	says	Krauss	v	n
97	ohne	Kreml	v	n
45	thinks	Krieger	v	n
49	reiterates	Krishna	v	n
144	defined	Kroeber	v	n
100	noted	Kroll	v	n
180	gave	Kropotkin	v	n
4521	says	Krsna	v	n
99	tells	Kruger	v	n
116	was	Krukowiecki	v	n
2367	REPRINT	KRAUS	v	n
258	argued	Kracauer	v	n
266	continued	Kraft	v	n
50	gives	Krapf	v	n
90	has	Krasnov	v	n
7248	et	Krause	v	n
152	suggested	Krebs	v	n
48	im	Kreditverkehr	v	n
42	gives	Krehbiel	v	n
45	are	Kreisleriana	v	n
383	et	Kriegler	v	n
54	studied	Kris	v	n
779	answers	Krishna	v	n
86	continued	Krishnamurti	v	n
500	is	Krista	v	n
797	claims	Kristeva	v	n
43	turns	Kristol	v	n
128	pointed	Krock	v	n
125	maintained	Kropotkin	v	n
286	takes	Krsna	v	n
288	began	Krupp	v	n
62	laughed	Krystal	v	n
61	occur	krill	v	n
46	adopted	Kraepelin	v	n
106	announced	Kraft	v	n
96	has	Krahn	v	n
77	got	Krajiek	v	n
71	demonstrates	Kramer	v	n
67	appeared	Krauss	v	n
47	came	Kreis	v	n
237	had	Kreps	v	n
77	wrote	Kretschmer	v	n
187	doing	Krishna	v	n
493	left	Krista	v	n
89	arrived	Kristen	v	n
210	said	Kristian	v	n
468	came	Krogh	v	n
252	says	Krueger	v	n
232	becomes	Kruger	v	n
140	shows	Krugman	v	n
50	call	Krumen	v	n
64	could	kraals	v	n
73	was	krait	v	n
337	were	kraters	v	n
58	formed	kreatin	v	n
50	being	kroner	v	n
190	made	Kracauer	v	n
73	MS	Kratos	v	n
67	has	Kreinin	v	n
151	is	Kreli	v	n
66	pointed	Kretschmer	v	n
411	descended	Krishna	v	n
103	caught	Kristin	v	n
55	did	Kronig	v	n
290	entered	Krsna	v	n
136	raised	Kruger	v	n
89	got	Krupp	v	n
64	was	Krupsak	v	n
167	did	Krystal	v	n
570	had	Kryuchkov	v	n
65	said	kraal	v	n
114	begins	Kramer	v	n
56	is	Kran	v	n
65	pointed	Krantz	v	n
141	recognized	Kraus	v	n
49	dictated	Kremlin	v	n
552	et	Krey	v	n
89	had	Kriebel	v	n
82	Ahnung	Kriegers	v	n
81	was	Krik	v	n
171	had	Krill	v	n
88	exclaimed	Kris	v	n
156	came	Krishnamurti	v	n
246	continued	Kristen	v	n
196	leaned	Kristin	v	n
108	moved	Kristina	v	n
43	argues	Kristof	v	n
85	stood	Kroger	v	n
209	could	Kronos	v	n
143	is	Kruk	v	n
850	zu	Kraft	v	n
107	bought	Kramer	v	n
49	spoke	Krasin	v	n
54	helped	Kraus	v	n
88	found	Kriiger	v	n
118	became	Krim	v	n
131	were	Krio	v	n
131	came	Kripalani	v	n
65	protested	Kris	v	n
124	attempted	Krishna	v	n
250	calls	Krishnamurti	v	n
5072	was	Kristen	v	n
1197	focuses	Kristeva	v	n
53	has	Kromer	v	n
135	gave	Kronos	v	n
58	must	Kronstadt	v	n
100	are	Kroos	v	n
47	taking	Krsna	v	n
622	became	Kruger	v	n
161	have	Krugman	v	n
95	had	Kruttschnitt	v	n
115	were	Krystal	v	n
203	said	Kryuchkov	v	n
78	be	kraal	v	n
139	had	krill	v	n
200	are	KRAs	v	n
155	had	Krabbe	v	n
1355	was	Kraemer	v	n
449	says	Kraft	v	n
176	discovered	Kraus	v	n
133	notes	Krause	v	n
44	presents	Krauss	v	n
75	is	Krebbs	v	n
125	et	Krenitsky	v	n
79	wrote	Kriiger	v	n
204	according	Krishna	v	n
146	et	Kristan	v	n
931	made	Kristen	v	n
57	has	Kritik	v	n
97	et	Krsiak	v	n
53	offers	Krueger	v	n
147	notes	Kruger	v	n
103	makes	Krutch	v	n
51	stood	kraals	v	n
180	is	KRS	v	n
46	made	KRXO	v	n
150	gave	Kraepelin	v	n
774	et	Krahn	v	n
500	doublet	Kramers	v	n
44	began	Krapf	v	n
91	notes	Krasner	v	n
201	is	Kratz	v	n
46	may	Krauts	v	n
104	described	Krebs	v	n
235	appears	Kremlin	v	n
79	replied	Krestinsky	v	n
45	died	Kreuger	v	n
153	et	Kreveld	v	n
68	was	Kriegspiel	v	n
96	must	Kripke	v	n
75	saves	Krishna	v	n
102	called	Krishnamurti	v	n
121	turned	Kristi	v	n
219	can	Kristin	v	n
109	went	Kroc	v	n
73	tried	Kropotkin	v	n
567	took	Krsna	v	n
56	has	Krumm	v	n
90	did	Krafft	v	n
130	spent	Kraft	v	n
48	reached	Krakauer	v	n
44	allowed	Kramer	v	n
46	might	Krauss	v	n
212	were	Kray	v	n
46	writes	Krehbiel	v	n
50	could	Kreisky	v	n
58	observed	Kretschmer	v	n
47	will	Kreuger	v	n
134	proposes	Kripke	v	n
96	caused	Krishna	v	n
116	should	Kristen	v	n
259	felt	Kristina	v	n
221	would	Kristol	v	n
63	sought	Krochmal	v	n
47	recommended	Krogh	v	n
89	will	Kropotkin	v	n
324	dancing	Krsna	v	n
100	withdrew	Kruger	v	n
125	produced	Krupp	v	n
57	are	krone	v	n
88	have	Kraepelin	v	n
508	explained	Kramer	v	n
50	found	Kranz	v	n
59	was	Kratie	v	n
50	kept	Krauts	v	n
415	et	Kreft	v	n
84	having	Kremlin	v	n
403	was	Krenn	v	n
165	draws	Kripke	v	n
1938	asked	Kris	v	n
69	possessed	Krishna	v	n
718	was	Kristallnacht	v	n
120	do	Kristeva	v	n
116	put	Kristy	v	n
53	brought	Kroeber	v	n
88	was	Kronen	v	n
72	engaged	Krsna	v	n
68	have	Krug	v	n
77	was	Krugerism	v	n
82	would	Kruse	v	n
88	are	kra	v	n
51	gave	kraal	v	n
149	have	Kracauer	v	n
70	knows	Kramer	v	n
64	points	Kramrisch	v	n
83	says	Krantz	v	n
194	was	Kraszewski	v	n
106	replied	Kraus	v	n
87	are	Kray	v	n
103	turned	Krebs	v	n
48	has	Krefeld	v	n
61	embarked	Kremlin	v	n
81	took	Kretschmer	v	n
329	et	Krider	v	n
49	seems	Krieger	v	n
59	becomes	Kriemhild	v	n
80	describes	Kris	v	n
1779	approached	Krishna	v	n
99	went	Krishnan	v	n
168	wrote	Kristeva	v	n
308	holds	Kristin	v	n
117	is	Kristo	v	n
98	lifted	Krsna	v	n
71	ferreum	Krugiodendron	v	n
63	did	krad	v	n
80	were	kraut	v	n
41	gives	Krachininnikow	v	n
73	owns	Kraft	v	n
62	has	Krajewski	v	n
1113	made	Kramer	v	n
148	was	Kravtsov	v	n
166	claimed	Kremlin	v	n
251	said	Kriegel	v	n
57	came	Krim	v	n
963	had	Kring	v	n
155	eating	Krishna	v	n
236	chooses	Kristeva	v	n
76	was	Kristianstad	v	n
92	writes	Kristof	v	n
70	pointed	Kristol	v	n
56	exegetisches	Kritisch	v	n
425	remarks	Kroeber	v	n
66	would	Krol	v	n
152	laughed	Kruger	v	n
70	was	Krumlov	v	n
118	sold	Krupp	v	n
248	et	Kruseman	v	n
48	reads	Kracauer	v	n
581	had	Krafft	v	n
88	und	Krafte	v	n
60	have	Krajina	v	n
202	takes	Kramer	v	n
71	offers	Krauss	v	n
65	having	Kray	v	n
91	likes	Kremlin	v	n
65	was	Kreuter	v	n
179	describes	Krieger	v	n
139	interprets	Kripke	v	n
835	performs	Krishna	v	n
88	held	Krista	v	n
48	suggests	Krohn	v	n
90	expressed	Krsna	v	n
328	turned	Kruger	v	n
62	puts	Kraemer	v	n
419	replied	Kramer	v	n
50	observed	Krapf	v	n
88	said	Krapp	v	n
219	reached	Kremlin	v	n
95	are	Kress	v	n
219	has	Krieg	v	n
343	wanted	Kris	v	n
204	pulled	Kristen	v	n
73	contrasts	Kristeva	v	n
54	published	Krock	v	n
265	has	Kroeger	v	n
72	signed	Kruger	v	n
58	is	Krzyzanowski	v	n
68	may	kraals	v	n
335	told	Kraft	v	n
58	conducted	Kramer	v	n
